Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min
42018,443,6,142755,47,59,1331.0,108751.0,570.0,0.0,28.31914894,110.239878,4344.0,0.0,1843.237288,880.4438798,771125.3546,742.5309096,1359.571429,5101.981278,23296.0,0.0
42026,443,6,124970,31,50,1169.0,95705.0,570.0,0.0,37.70967742,135.6058488,4344.0,0.0,1914.1,1026.790884,775178.0427,648.1555573,1562.125,5472.574571,23276.0,2.0
42024,443,6,142117,47,54,1325.0,102959.0,570.0,0.0,28.19148936,110.2697559,4344.0,0.0,1906.648148,920.1505446,733789.7648,710.6820437,1421.17,5222.018688,23251.0,0.0
42022,443,6,142224,45,54,1307.0,102959.0,570.0,0.0,29.04444444,112.6759141,4344.0,0.0,1906.648148,962.183938,733111.1486,696.0850489,1451.265306,5285.994782,23215.0,1.0
42028,443,6,143176,48,57,1319.0,104393.0,570.0,0.0,27.47916667,109.1949242,2896.0,0.0,1831.45614,839.483346,738336.034,733.3631335,1376.692308,5140.149288,23249.0,1.0
42036,443,6,142472,47,65,1319.0,110185.0,570.0,0.0,28.06382979,110.2994746,4344.0,0.0,1695.153846,827.9840207,782637.992,786.1193778,1283.531532,4938.821871,23298.0,0.0
42034,443,6,185687,47,59,1325.0,105841.0,570.0,0.0,28.19148936,110.2697559,4344.0,0.0,1793.915254,940.1938958,577132.4864,570.8531023,1768.447619,6538.518192,43652.0,1.0
42032,443,6,142746,42,56,1319.0,108751.0,570.0,0.0,31.4047619,116.3707405,4344.0,0.0,1941.982143,1075.138697,771089.9079,686.5341235,1471.608247,5294.106612,23388.0,1.0
42030,443,6,185922,46,58,1319.0,105841.0,570.0,0.0,28.67391304,111.4380853,4344.0,0.0,1824.844828,917.6278304,576370.7361,559.3743613,1805.067961,6613.593843,43617.0,1.0
42042,443,6,143435,49,58,1325.0,108751.0,570.0,0.0,27.04081633,108.0950506,2896.0,0.0,1875.017241,894.59136,767427.7547,745.9825008,1353.160377,5106.702298,23560.0,2.0
42038,443,6,186578,48,62,1331.0,100049.0,570.0,0.0,27.72916667,109.1373797,2896.0,0.0,1613.693548,741.7725246,543365.2413,589.565758,1711.724771,6486.613146,44436.0,0.0
42040,443,6,190175,49,60,1337.0,105841.0,570.0,0.0,27.28571429,108.0391519,4344.0,0.0,1764.016667,883.4411243,563575.654,573.1563034,1760.87963,6638.064806,46513.0,1.0
42048,443,6,142210,44,56,1313.0,110185.0,570.0,0.0,29.84090909,113.8577127,4344.0,0.0,1967.589286,1007.169423,784037.6907,703.18543,1436.464646,5250.386241,23269.0,1.0
42046,443,6,142963,50,61,1337.0,110185.0,570.0,0.0,26.74,107.0006313,2896.0,0.0,1806.311475,816.6455278,780075.9637,776.4246693,1299.663636,4983.149833,23187.0,1.0
42044,443,6,142878,48,61,1331.0,110185.0,570.0,0.0,27.72916667,109.1373797,4344.0,0.0,1806.311475,898.1593315,780498.0473,762.8886183,1322.944444,5031.61888,23325.0,1.0
42052,443,6,190109,47,54,1331.0,107303.0,570.0,0.0,28.31914894,110.239878,4344.0,0.0,1987.092593,1095.823844,571430.0743,531.2741638,1901.09,6957.245624,47108.0,2.0
42050,443,6,143397,49,59,1319.0,113081.0,570.0,0.0,26.91836735,108.1227768,4344.0,0.0,1916.627119,904.6752303,797785.1698,753.1538317,1340.158879,5055.910384,23253.0,1.0
42056,443,6,250001,19,27,1169.0,46473.0,570.0,0.0,61.52631579,170.5915748,4344.0,0.0,1721.222222,1200.061419,190567.2377,183.999264,5555.577778,14812.28285,68127.0,2.0
42060,443,6,188539,45,59,1319.0,104407.0,570.0,0.0,29.31111111,112.6125341,4344.0,0.0,1769.610169,929.3130948,560764.6163,551.6100117,1830.475728,6665.317717,44329.0,0.0
42058,443,6,142469,48,59,1325.0,110185.0,570.0,0.0,27.60416667,109.1662288,4344.0,0.0,1867.542373,889.0918715,782696.5866,751.0405772,1344.04717,5070.290861,23279.0,0.0
42056,443,6,23598,26,30,156.0,56486.0,6.0,6.0,6.0,0.0,2896.0,0.0,1882.866667,774.3889575,2400288.16,2373.082465,429.0545455,2520.110465,18773.0,1.0
42054,443,6,142921,49,58,1325.0,104393.0,570.0,0.0,27.04081633,108.0950506,4344.0,0.0,1799.87931,947.2788744,739695.3562,748.6653466,1348.311321,5103.347085,23389.0,1.0
42062,443,6,142553,44,55,1319.0,105855.0,570.0,0.0,29.97727273,113.8247303,4344.0,0.0,1924.636364,962.5228302,751818.6218,694.4785448,1454.622449,5282.694366,23225.0,1.0
42070,443,6,142823,48,53,1319.0,104393.0,570.0,0.0,27.47916667,109.1949242,2896.0,0.0,1969.679245,896.6724334,740160.8985,707.1690134,1428.23,5268.242589,23281.0,0.0
42068,443,6,143432,49,61,1331.0,110185.0,570.0,0.0,27.16326531,108.0671757,2896.0,0.0,1806.311475,816.6455278,777483.4068,766.9139383,1315.889908,5041.479272,23608.0,1.0
42064,443,6,153205,69,116,1415.0,215903.0,570.0,0.0,20.50724638,91.41125931,4344.0,0.0,1861.232759,803.0679256,1418478.509,1207.532391,832.6358696,3787.226689,23492.0,0.0
42078,443,6,118987,22,27,1169.0,43577.0,570.0,0.0,53.13636364,159.4088172,2896.0,0.0,1613.962963,918.6545547,376057.8887,411.8096935,2478.895833,6984.071833,23695.0,2.0
42080,443,6,143445,48,59,1331.0,105855.0,570.0,0.0,27.72916667,109.1373797,2896.0,0.0,1794.152542,859.3611463,747227.1602,745.930496,1353.254717,5057.603266,23198.0,1.0
42078,443,6,24781,25,29,150.0,55024.0,6.0,6.0,6.0,0.0,4344.0,0.0,1897.37931,874.2515335,2226463.823,2179.088818,467.5660377,2600.032163,19016.0,-1.0
42074,443,6,142625,45,55,1319.0,108751.0,570.0,0.0,29.31111111,112.6125341,4344.0,0.0,1977.290909,1013.811668,771744.0841,701.1393514,1440.656566,5284.320834,23333.0,2.0
42072,443,6,144147,47,58,1313.0,110185.0,570.0,0.0,27.93617021,110.3290344,4344.0,0.0,1899.741379,942.9987732,773502.05,728.4230681,1386.028846,5190.639999,24295.0,1.0
42092,443,6,312417,24,31,1169.0,47921.0,570.0,0.0,48.70833333,153.057386,2896.0,0.0,1545.83871,903.4327164,157129.7337,176.046758,5785.5,19878.41579,125360.0,1.0
42088,443,6,197560,44,56,1313.0,105841.0,570.0,0.0,29.84090909,113.8577127,4344.0,0.0,1890.017857,948.5411285,542387.1229,506.1753391,1995.555556,7123.994517,48994.0,1.0
42090,443,6,207397,48,55,1337.0,105841.0,570.0,0.0,27.85416667,109.1083766,4344.0,0.0,1924.381818,962.649286,516777.0026,496.6320631,2033.303922,7326.844461,52725.0,1.0
42086,443,6,144045,48,58,1325.0,107289.0,570.0,0.0,27.60416667,109.1662288,4344.0,0.0,1849.810345,926.8465581,754028.2551,735.8811483,1371.857143,5123.402956,23514.0,0.0
42084,443,6,201971,47,57,1325.0,100049.0,570.0,0.0,28.19148936,110.2697559,4344.0,0.0,1755.245614,892.0494117,501923.5435,514.9254101,1960.883495,7720.190113,59678.0,1.0
42082,443,6,188080,43,56,1313.0,104407.0,570.0,0.0,30.53488372,115.1109917,4344.0,0.0,1864.410714,1017.715048,562101.2335,526.3717567,1919.183673,6947.385156,46253.0,1.0
42098,443,6,142377,46,62,1325.0,105855.0,570.0,0.0,28.80434783,111.4072847,4344.0,0.0,1707.33871,846.172655,752790.1276,758.5494848,1330.626168,5048.982697,23198.0,0.0
42096,443,6,196656,44,58,1313.0,101511.0,570.0,0.0,29.84090909,113.8577127,4344.0,0.0,1750.189655,885.0278112,522862.2569,518.6721992,1947.089109,7362.870923,53182.0,0.0
42100,443,6,141942,47,56,1319.0,104393.0,570.0,0.0,28.06382979,110.2994746,4344.0,0.0,1864.160714,898.8648958,744754.8999,725.6485043,1391.588235,5166.788118,23223.0,2.0
42094,443,6,142878,50,61,1331.0,110185.0,570.0,0.0,26.62,107.0277267,2896.0,0.0,1806.311475,816.6455278,780498.0473,776.8865746,1298.890909,4990.23686,23311.0,1.0
42106,443,6,125846,30,53,1169.0,98601.0,570.0,0.0,38.96666667,137.7402561,4344.0,0.0,1860.396226,909.6266423,792794.3677,659.5362586,1534.707317,5406.861392,23659.0,1.0
42104,443,6,119881,20,26,1169.0,46473.0,570.0,0.0,58.45,166.6106318,4344.0,0.0,1787.423077,1172.472266,397410.7657,383.7138496,2664.022222,7118.845816,23100.0,1.0
42104,443,6,23547,25,28,150.0,56486.0,6.0,6.0,6.0,0.0,4344.0,0.0,2017.357143,910.3126127,2405232.089,2250.817514,452.8269231,2595.448019,18802.0,0.0
42102,443,6,142554,47,57,1313.0,104393.0,570.0,0.0,27.93617021,110.3290344,2896.0,0.0,1831.45614,839.483346,741515.4959,729.5481011,1384.019417,5173.533889,23364.0,1.0
42108,443,6,142702,44,53,1307.0,101497.0,570.0,0.0,29.70454545,113.8905185,4344.0,0.0,1915.037736,969.3956079,720410.3657,679.7381957,1486.479167,5326.066832,23253.0,1.0
42118,443,6,142790,45,57,1325.0,108751.0,570.0,0.0,29.44444444,112.5805884,4344.0,0.0,1907.912281,988.3308852,770894.3203,714.3357378,1413.762376,5229.24024,23301.0,1.0
42116,443,6,142342,41,50,1301.0,102959.0,570.0,0.0,31.73170732,117.8197828,4344.0,0.0,2059.18,1053.375017,732461.2553,639.305335,1581.577778,5525.250715,23501.0,3.0
42114,443,6,142780,47,57,1319.0,104393.0,570.0,0.0,28.06382979,110.2994746,2896.0,0.0,1831.45614,839.483346,740383.8073,728.3933324,1386.213592,5166.932258,23300.0,1.0
42112,443,6,142852,49,56,1325.0,110185.0,570.0,0.0,27.04081633,108.0950506,4344.0,0.0,1967.589286,928.3871406,780598.1015,735.026461,1373.576923,5152.03825,23416.0,1.0
42110,443,6,142799,49,59,1331.0,107289.0,570.0,0.0,27.16326531,108.0671757,4344.0,0.0,1818.457627,870.419287,760649.5844,756.3078173,1334.570093,5066.231797,23275.0,1.0
42120,443,6,142500,49,59,1325.0,104393.0,570.0,0.0,27.04081633,108.0950506,4344.0,0.0,1769.372881,848.4535404,741880.7018,757.8947368,1331.775701,5082.437092,23210.0,1.0
42126,443,6,459291,46,60,1319.0,108751.0,570.0,0.0,28.67391304,111.4380853,4344.0,0.0,1812.516667,904.8028251,239651.9853,230.790501,4374.2,25868.44722,254576.0,0.0
42124,443,6,196158,46,54,1319.0,101511.0,570.0,0.0,28.67391304,111.4380853,4344.0,0.0,1879.833333,994.830141,524220.2714,509.7931259,1981.393939,7331.954937,52173.0,0.0
42122,443,6,143476,49,57,1331.0,108751.0,570.0,0.0,27.16326531,108.0671757,4344.0,0.0,1907.912281,909.4137492,767250.2718,738.7995205,1366.438095,5160.420723,23835.0,1.0
42130,443,6,118873,23,28,1169.0,45025.0,570.0,0.0,50.82608696,156.1373673,2896.0,0.0,1608.035714,902.027366,388599.5979,429.0293002,2377.46,6838.420713,23435.0,3.0
42130,443,6,23773,26,31,156.0,59368.0,6.0,6.0,6.0,0.0,2896.0,0.0,1915.096774,783.0897503,2503848.904,2397.678038,424.5178571,2494.042203,18749.0,1.0
42128,443,6,142438,45,57,1325.0,108751.0,570.0,0.0,29.44444444,112.5805884,4344.0,0.0,1907.912281,1025.16156,772799.3934,716.1010405,1410.277228,5200.012568,23227.0,1.0
42134,443,6,152273,68,103,1427.0,215903.0,570.0,0.0,20.98529412,92.02149208,4344.0,0.0,2096.145631,942.3700764,1427239.235,1122.983063,895.7235294,3941.060799,23225.0,0.0
42132,443,6,142918,48,58,1313.0,110185.0,570.0,0.0,27.35416667,109.223466,4344.0,0.0,1899.741379,942.9987732,780153.6545,741.6840426,1361.12381,5126.873066,23733.0,1.0
42140,443,6,142342,48,56,1331.0,107289.0,570.0,0.0,27.72916667,109.1373797,4344.0,0.0,1915.875,995.0582635,763091.7087,730.6346686,1381.961165,5145.580321,23239.0,1.0
42138,443,6,196159,46,61,1313.0,105841.0,570.0,0.0,28.54347826,111.4687214,4344.0,0.0,1735.098361,865.2067134,546260.9414,545.475864,1850.556604,7183.492207,53508.0,0.0
42136,443,6,188391,46,61,1331.0,107303.0,570.0,0.0,28.93478261,111.3763195,4344.0,0.0,1759.065574,877.2864198,576641.1347,567.9676842,1777.273585,6695.439852,45968.0,0.0
42146,443,6,141887,43,58,1313.0,104393.0,570.0,0.0,30.53488372,115.1109917,4344.0,0.0,1799.87931,866.1409487,745001.3039,711.8340651,1418.87,5208.188441,23237.0,1.0
42144,443,6,142743,50,58,1337.0,110185.0,570.0,0.0,26.74,107.0006313,4344.0,0.0,1899.741379,903.1490048,781278.2413,756.604527,1334.046729,5070.055726,23763.0,0.0
42142,443,6,143077,48,58,1325.0,111647.0,570.0,0.0,27.60416667,109.1662288,4344.0,0.0,1924.948276,987.8172361,789588.8228,740.8598167,1362.638095,5135.817381,23346.0,1.0
42152,443,6,145825,29,52,1169.0,98601.0,570.0,0.0,40.31034483,139.9780859,4344.0,0.0,1896.173077,968.9802143,684176.2386,555.460312,1822.8125,5603.486864,23348.0,2.0
42150,443,6,142301,44,55,1313.0,104393.0,570.0,0.0,29.84090909,113.8577127,4344.0,0.0,1898.054545,955.3575328,742833.8522,695.7083928,1452.05102,5265.395734,23233.0,1.0
42148,443,6,143379,50,60,1337.0,110185.0,570.0,0.0,26.74,107.0006313,4344.0,0.0,1836.416667,874.1511193,777812.6504,767.1974278,1315.40367,5024.365225,23306.0,1.0
42154,443,6,394746,48,56,1319.0,105855.0,570.0,0.0,27.47916667,109.1949242,2896.0,0.0,1890.267857,907.3394973,271501.1678,263.4605544,3832.485437,20260.2038,191810.0,1.0
42156,443,6,62079,8,3,1169.0,137.0,570.0,0.0,146.125,246.382651,137.0,0.0,45.66666667,79.09698688,21037.71001,177.1935759,6207.9,10114.27018,24159.0,3.0
42160,443,6,122255,22,30,1169.0,47921.0,570.0,0.0,53.13636364,159.4088172,2896.0,0.0,1597.366667,871.3138903,401537.7694,425.3404769,2397.156863,6748.428277,23229.0,1.0
42162,443,6,142443,47,55,1325.0,101497.0,570.0,0.0,28.19148936,110.2697559,4344.0,0.0,1845.4,978.8547844,721846.6334,716.075904,1410.326733,5204.898034,23391.0,1.0
42160,443,6,23501,24,27,144.0,56472.0,6.0,6.0,6.0,0.0,4344.0,0.0,2091.555556,927.4622668,2409088.975,2170.12042,470.02,2636.028967,18731.0,1.0
42158,443,6,143365,48,61,1319.0,108751.0,570.0,0.0,27.47916667,109.1949242,2896.0,0.0,1782.803279,847.2000712,767760.611,760.2971437,1327.453704,5026.18129,23278.0,0.0
42164,443,6,142825,47,57,1325.0,108751.0,570.0,0.0,28.19148936,110.2697559,4344.0,0.0,1907.912281,909.4137492,770705.4087,728.1638369,1386.650485,5172.409953,23244.0,1.0
42170,443,6,119793,23,31,1169.0,47921.0,570.0,0.0,50.82608696,156.1373673,2896.0,0.0,1545.83871,822.4417344,409790.2215,450.7775913,2260.245283,6669.291612,23311.0,0.0
42172,443,6,142885,46,57,1313.0,111647.0,570.0,0.0,28.54347826,111.4687214,4344.0,0.0,1958.719298,961.8494788,790565.8397,720.8594324,1400.833333,5151.361147,23160.0,2.0
42170,443,6,23422,25,33,150.0,55038.0,6.0,6.0,6.0,0.0,2896.0,0.0,1667.818182,733.8985563,2356246.264,2476.304329,410.9122807,2404.117326,18233.0,0.0
42168,443,6,142724,43,62,1319.0,102959.0,570.0,0.0,30.6744186,115.0767282,4344.0,0.0,1660.629032,775.6229064,730626.9443,735.685659,1372.346154,5133.799265,23400.0,0.0
42166,443,6,143161,47,53,1307.0,111647.0,570.0,0.0,27.80851064,110.3584354,4344.0,0.0,2106.54717,1041.007621,788999.7974,698.5142602,1446.070707,5270.741423,23331.0,1.0
42174,443,6,196340,49,60,1331.0,105841.0,570.0,0.0,27.16326531,108.0671757,2896.0,0.0,1764.016667,842.2550138,545849.0374,555.1594173,1817.962963,7111.950527,53215.0,1.0
42176,443,6,118573,21,26,1169.0,43577.0,570.0,0.0,55.66666667,162.8920911,4344.0,0.0,1676.038462,1051.167598,377370.9023,396.3802889,2577.673913,7097.417775,23317.0,2.0
42184,443,6,189314,48,59,1337.0,105841.0,570.0,0.0,27.85416667,109.1083766,2896.0,0.0,1793.915254,859.8629459,566138.7959,565.198559,1785.981132,6711.834485,46369.0,1.0
42182,443,6,142909,40,52,1301.0,102959.0,570.0,0.0,32.525,119.2097887,4344.0,0.0,1979.980769,1030.303639,729555.1715,643.7663128,1570.428571,5473.235176,23231.0,3.0
42180,443,6,144762,42,56,1319.0,98601.0,570.0,0.0,31.4047619,116.3707405,4344.0,0.0,1760.732143,899.1514685,690236.388,676.9732388,1492.391753,5275.726576,23073.0,1.0
42178,443,6,142378,45,56,1319.0,104393.0,570.0,0.0,29.31111111,112.6125341,4344.0,0.0,1864.160714,940.3200959,742474.2587,709.379258,1423.78,5221.177155,23170.0,1.0
42176,443,6,24067,23,28,138.0,55024.0,6.0,6.0,6.0,0.0,2896.0,0.0,1965.142857,899.9100249,2292018.116,2119.084223,481.34,2730.897921,19400.0,0.0
42190,443,6,119537,20,28,1169.0,46473.0,570.0,0.0,58.45,166.6106318,2896.0,0.0,1659.75,933.472197,398554.4225,401.5493111,2543.340426,7036.295256,23417.0,3.0
42194,443,6,142424,49,58,1325.0,108751.0,570.0,0.0,27.04081633,108.0950506,2896.0,0.0,1875.017241,852.8988441,772875.3581,751.2778745,1343.622642,5102.0106,23336.0,1.0
42192,443,6,142848,49,60,1337.0,107289.0,570.0,0.0,27.28571429,108.0391519,4344.0,0.0,1788.15,853.7136388,760430.6676,763.0488351,1322.666667,5024.264618,23301.0,0.0
42190,443,6,23488,22,27,132.0,56486.0,6.0,6.0,6.0,0.0,4344.0,0.0,2092.074074,927.9331013,2410507.493,2086.171662,489.3333333,2699.186618,18795.0,1.0
42186,443,6,131864,40,49,1289.0,95705.0,570.0,0.0,32.225,119.2855844,4344.0,0.0,1953.163265,1083.098783,735560.8809,674.9378147,1498.454545,5323.404759,23265.0,1.0
42200,443,6,142592,44,56,1319.0,104393.0,570.0,0.0,29.97727273,113.8247303,4344.0,0.0,1864.160714,898.8648958,741359.9641,701.3016158,1440.323232,5272.157216,23397.0,1.0
42206,443,6,143358,43,59,1319.0,104393.0,570.0,0.0,30.6744186,115.0767282,4344.0,0.0,1769.372881,890.0413183,737398.6802,711.5054619,1419.386139,5233.323401,23611.0,0.0
42198,443,6,142675,49,63,1331.0,110185.0,570.0,0.0,27.16326531,108.0671757,4344.0,0.0,1748.968254,824.4211062,781608.5509,785.0008761,1285.36036,4967.096442,23272.0,1.0
42204,443,6,142797,47,58,1325.0,104393.0,570.0,0.0,28.19148936,110.2697559,4344.0,0.0,1799.87931,907.6170473,740337.6822,735.3095653,1373.048077,5150.7102,23607.0,0.0
42196,443,6,142740,47,58,1319.0,108751.0,570.0,0.0,28.06382979,110.2994746,4344.0,0.0,1875.017241,1010.445142,771122.3203,735.6031946,1372.5,5106.57542,23247.0,2.0
42202,443,6,142247,42,56,1313.0,104393.0,570.0,0.0,31.26190476,116.4063655,4344.0,0.0,1864.160714,898.8648958,743115.8478,688.9424733,1466.463918,5288.035956,23258.0,1.0
42212,443,6,195966,47,57,1325.0,100049.0,570.0,0.0,28.19148936,110.2697559,2896.0,0.0,1755.245614,849.0405568,517304.0221,530.7043058,1902.582524,7284.514924,53661.0,1.0
42210,443,6,186390,51,61,1343.0,105841.0,570.0,0.0,26.33333333,105.9650257,2896.0,0.0,1735.098361,823.8279696,575052.3097,600.8906057,1679.189189,6433.109664,44488.0,1.0
42208,443,6,143354,48,59,1325.0,104393.0,570.0,0.0,27.60416667,109.1662288,2896.0,0.0,1769.372881,804.7193749,737461.1103,746.4040069,1352.396226,5103.580841,23506.0,1.0
42216,443,6,142817,39,49,1289.0,98601.0,570.0,0.0,33.05128205,120.7289153,4344.0,0.0,2012.265306,1010.553371,699426.5389,616.1731447,1641.574713,5635.645242,23570.0,3.0
42214,443,6,142734,52,61,1337.0,110185.0,570.0,0.0,25.71153846,105.010053,2896.0,0.0,1806.311475,816.6455278,781327.5043,791.6824303,1274.410714,4961.164282,23372.0,1.0
42222,443,6,127932,27,50,1169.0,95705.0,570.0,0.0,43.2962963,144.7992815,4344.0,0.0,1914.1,1026.790884,757230.4037,601.8822499,1683.315789,5616.204802,23192.0,1.0
42220,443,6,187229,46,58,1319.0,107303.0,570.0,0.0,28.67391304,111.4380853,4344.0,0.0,1850.051724,1002.634712,580155.8519,555.4695053,1817.757282,6663.834004,44681.0,0.0
42218,443,6,142653,49,61,1331.0,110185.0,570.0,0.0,27.16326531,108.0671757,2896.0,0.0,1806.311475,816.6455278,781729.0909,771.1019046,1308.743119,4999.051779,23190.0,0.0
42228,443,6,38668,4,1,517.0,0.0,517.0,0.0,129.25,258.5,0.0,0.0,0.0,0.0,13370.22861,129.305886,9667.0,11441.58809,23409.0,87.0
42232,443,6,143726,49,58,1325.0,104393.0,570.0,0.0,27.04081633,108.0950506,2896.0,0.0,1799.87931,822.5761859,735552.3705,744.4721206,1355.90566,5122.867712,23303.0,1.0
42230,443,6,122712,42,52,1301.0,95705.0,570.0,0.0,30.97619048,116.4770443,4344.0,0.0,1840.480769,951.0178343,790517.6348,766.021253,1319.483871,5092.340652,23110.0,1.0
42226,443,6,234766,44,57,1319.0,102959.0,570.0,0.0,29.97727273,113.8247303,4344.0,0.0,1806.298246,914.7553921,444178.4586,430.215619,2347.66,8419.380655,59430.0,1.0
42236,443,6,142541,51,68,1337.0,110185.0,570.0,0.0,26.21568627,105.9913796,4344.0,0.0,1620.367647,726.290594,782385.4189,834.8475176,1207.974576,4818.183476,23174.0,0.0
42224,443,6,146679,43,53,1301.0,104393.0,570.0,0.0,30.25581395,115.178969,4344.0,0.0,1969.679245,982.5000641,720580.3148,654.4904179,1543.989474,5370.103621,23084.0,1.0
42234,443,6,143835,41,52,1301.0,101497.0,570.0,0.0,31.73170732,117.8197828,4344.0,0.0,1951.865385,1063.735335,714693.9201,646.5741996,1563.423913,5491.244336,23117.0,1.0
42246,443,6,119714,19,26,1169.0,47921.0,570.0,0.0,61.52631579,170.5915748,4344.0,0.0,1843.115385,1258.471782,410060.6445,375.8958852,2720.772727,7256.270488,23746.0,5.0
42242,443,6,142820,47,53,1319.0,102959.0,570.0,0.0,28.06382979,110.2994746,4344.0,0.0,1942.622642,934.0090641,730135.8353,700.1820473,1442.626263,5293.125026,23762.0,2.0
42238,443,6,189539,48,64,1337.0,105841.0,570.0,0.0,27.85416667,109.1083766,2896.0,0.0,1653.765625,763.7591398,565466.7377,590.9074122,1707.558559,6628.725672,47291.0,0.0
42240,443,6,142826,46,58,1319.0,108751.0,570.0,0.0,28.67391304,111.4380853,4344.0,0.0,1875.017241,935.566598,770658.0034,728.1587386,1386.660194,5167.649797,23338.0,1.0
42246,443,6,23822,23,28,138.0,60830.0,6.0,6.0,6.0,0.0,4344.0,0.0,2172.5,1005.127834,2559314.919,2140.87818,476.44,2639.633386,18762.0,2.0
42244,443,6,187835,48,56,1337.0,105841.0,570.0,0.0,27.85416667,109.1083766,4344.0,0.0,1890.017857,1025.776699,570596.5342,553.6774297,1823.640777,6758.33655,45968.0,0.0
42254,443,6,142291,43,60,1301.0,102959.0,570.0,0.0,30.25581395,115.178969,2910.0,0.0,1715.983333,772.309205,732723.7844,723.8686916,1395.009804,5194.920565,23414.0,0.0
42252,443,6,143701,47,62,1313.0,107289.0,570.0,0.0,27.93617021,110.3290344,4344.0,0.0,1730.467742,817.860538,755749.786,758.5194258,1330.564815,5084.522209,24139.0,0.0
42250,443,6,196404,48,57,1331.0,100049.0,570.0,0.0,27.72916667,109.1373797,2896.0,0.0,1755.245614,849.0405568,516180.9332,534.6123297,1888.5,7301.28388,54483.0,1.0
42248,443,6,142241,43,54,1313.0,98601.0,570.0,0.0,30.53488372,115.1109917,4344.0,0.0,1825.944444,1055.114023,702427.5701,681.9412124,1481.677083,5341.505696,23229.0,1.0
42264,443,6,224404,44,58,1325.0,108751.0,570.0,0.0,30.11363636,113.7915712,4344.0,0.0,1875.017241,1010.797054,490526.0156,454.5373523,2221.821782,8086.512171,61304.0,0.0
42262,443,6,143577,43,55,1301.0,107289.0,570.0,0.0,30.25581395,115.178969,4344.0,0.0,1950.709091,928.2303887,756318.909,682.5605773,1480.175258,5316.455522,23220.0,2.0
42260,443,6,267407,75,105,1463.0,215903.0,570.0,0.0,19.50666667,87.68623013,4344.0,0.0,2056.219048,976.662921,812865.7814,673.1312195,1493.893855,7043.843827,59696.0,-1.0
42258,443,6,149954,50,55,1337.0,105855.0,570.0,0.0,26.74,107.0006313,4344.0,0.0,1924.636364,962.5228302,714832.5486,700.2147325,1441.865385,5187.461349,23254.0,1.0
42256,443,6,190688,47,60,1331.0,105841.0,570.0,0.0,28.31914894,110.239878,2896.0,0.0,1764.016667,842.2550138,562028.0248,561.1260279,1798.943396,6815.065796,48041.0,1.0
42274,443,6,118946,21,25,1169.0,46473.0,570.0,0.0,55.66666667,162.8920911,4344.0,0.0,1858.92,1211.713866,400534.6964,386.7301128,2643.244444,7136.207186,23269.0,4.0
42274,443,6,23623,28,32,168.0,57920.0,6.0,6.0,6.0,0.0,2896.0,0.0,1810.0,822.408736,2458959.489,2539.897557,400.3898305,2407.127592,18569.0,0.0
42272,443,6,148237,48,60,1319.0,110185.0,570.0,0.0,27.47916667,109.1949242,4344.0,0.0,1836.416667,874.1511193,752200.8675,728.5630443,1385.392523,5056.007739,23228.0,1.0
42270,443,6,142601,45,57,1301.0,110185.0,570.0,0.0,28.91111111,112.7073488,4344.0,0.0,1933.070175,956.2588535,781803.7742,715.2825015,1411.891089,5211.045551,23367.0,1.0
42268,443,6,190581,48,59,1337.0,105841.0,570.0,0.0,27.85416667,109.1083766,4344.0,0.0,1793.915254,900.9242053,562375.0531,561.4410671,1797.933962,6844.318487,48688.0,1.0
42266,443,6,144000,45,56,1319.0,110185.0,570.0,0.0,29.31111111,112.6125341,4344.0,0.0,1967.589286,1007.169423,774333.3333,701.3888889,1440.0,5288.945821,24530.0,0.0
42276,443,6,142239,43,54,1313.0,104393.0,570.0,0.0,30.53488372,115.1109917,4344.0,0.0,1933.203704,1009.42467,743157.6431,681.9508011,1481.65625,5326.095858,23158.0,1.0
42284,443,6,143462,49,63,1325.0,110185.0,570.0,0.0,27.04081633,108.0950506,4344.0,0.0,1748.968254,824.4211062,777279.0007,780.6945393,1292.45045,4976.439532,23271.0,0.0
42282,443,6,186148,48,55,1325.0,105841.0,570.0,0.0,27.60416667,109.1662288,4344.0,0.0,1924.381818,962.649286,575703.2039,553.3231622,1824.980392,6698.65974,44210.0,1.0
42280,443,6,142726,49,60,1325.0,104393.0,570.0,0.0,27.04081633,108.0950506,2896.0,0.0,1739.883333,785.9394053,740705.9681,763.7010776,1321.537037,5047.507118,23265.0,1.0
42278,443,6,141542,44,54,1295.0,101497.0,570.0,0.0,29.43181818,113.9556008,4344.0,0.0,1879.574074,911.9591931,726229.6703,692.373995,1459.195876,5272.667679,23188.0,1.0
42292,443,6,109618,21,23,1169.0,43577.0,570.0,0.0,55.66666667,162.8920911,4344.0,0.0,1894.652174,1180.86115,408199.3833,401.3939317,2549.255814,6881.422971,23256.0,3.0
42286,443,6,188543,49,66,1337.0,105841.0,570.0,0.0,27.28571429,108.0391519,4344.0,0.0,1603.651515,763.195559,568453.8805,609.940438,1653.885965,6330.098686,43875.0,0.0
